essId	gErrCnt	gErrTypes	sErrCnt	sErrTypes	gErrSpanSum	avgGErrSpan	gErrDen
3667	.055	.217	.121	.102	.057	.101	.009
3668	.055	.272	.106	.143	.162	.286	.005
3669	.087	.326	.106	.143	.137	.153	.024
3670	.032	.054	.242	.327	.118	.363	.026
3671	.047	.326	.06	.082	.095	.196	.006
3672	.032	.217	.317	.367	.057	.177	.004
3673	.087	.489	.272	.306	.191	.214	.108
3674	.016	.109	.06	.082	.073	.452	.002
3675	.063	.217	.453	.306	.124	.191	.007
3676	.071	.109	.151	.102	.162	.223	.006
3677	.039	.217	.121	.122	.067	.165	.004
3678	.024	.163	.045	.041	.038	.157	.005
3679	.095	.489	.529	.347	.146	.151	.012
3680	.032	.163	.06	.082	.054	.167	.005
3681	.047	.217	.468	.469	.076	.157	.005
3682	.008	.054	.076	.102	.016	.196	.001
3683	.047	.272	.121	.102	.13	.268	.004
3684	.032	.217	.166	.163	.07	.216	.007
3685	.047	.217	.211	.163	.105	.216	.009
3686	.032	.163	.242	.204	.073	.226	.004
3687	.024	.163	.242	.143	.051	.209	.002
3688	.032	.109	.06	.082	.102	.314	.003
3689	.142	.761	.317	.224	.315	.216	.014
3690	.024	.163	.302	.347	.051	.209	.012
3691	.0	.0	.181	.245	.0	.0	.0
3692	.008	.054	.211	.204	.045	.55	.001
3693	.071	.217	.257	.184	.153	.209	.013
3694	.047	.272	.196	.204	.165	.34	.004
3695	.181	.543	.257	.224	.261	.14	.05
3696	.047	.163	.136	.163	.083	.17	.006
3697	.213	.707	.634	.694	.413	.189	.016
3698	.063	.38	.227	.265	.245	.378	.005
3699	.0	.0	.106	.122	.0	.0	.0
3700	.047	.217	.121	.102	.06	.124	.005
3701	.047	.217	.196	.184	.108	.223	.007
3702	.016	.109	.03	.041	.064	.393	.003
3703	.024	.163	.196	.224	.051	.209	.004
3704	.016	.054	.121	.122	.006	.039	.002
3705	.055	.217	.393	.469	.102	.179	.02
3706	.024	.109	.06	.082	.079	.327	.004
3707	.039	.163	.076	.061	.251	.62	.004
3708	.008	.054	.287	.286	.045	.55	.001
3709	.032	.217	.393	.469	.079	.245	.005
3710	.063	.272	.151	.102	.13	.201	.013
3711	.024	.163	.136	.061	.06	.249	.004
3712	.016	.109	.136	.163	.029	.177	.003
3713	.039	.217	.091	.082	.099	.243	.003
3714	.016	.109	.106	.143	.019	.118	.007
3715	.016	.109	.166	.143	.073	.452	.008
3716	.134	.217	.03	.041	.099	.072	.008
3717	.174	.489	.227	.265	.286	.161	.023
3718	.024	.163	.529	.469	.048	.196	.005
3719	.126	.435	.801	.816	.305	.236	.008
3720	.055	.326	.076	.082	.111	.196	.006
3721	.055	.326	.076	.061	.121	.213	.008
3722	.055	.217	.196	.163	.118	.208	.005
3723	.032	.109	.106	.143	.045	.137	.003
3724	.047	.326	.242	.327	.114	.236	.007
3725	.024	.163	.106	.122	.048	.196	.005
3726	.008	.054	.015	.02	.016	.196	.001
3727	.047	.272	.181	.224	.111	.229	.006
3728	.016	.109	.121	.143	.07	.432	.002
3729	.032	.163	.076	.102	.048	.147	.005
3730	.024	.163	.227	.224	.054	.223	.003
3731	.016	.109	.121	.163	.032	.196	.005
3732	.126	.435	.211	.224	.2	.155	.039
3733	.008	.054	.166	.204	.016	.196	.001
3734	.032	.163	.393	.306	.067	.206	.013
3735	.008	.054	.347	.265	.045	.55	.001
3736	.063	.38	.408	.286	.2	.309	.007
3737	.016	.109	.03	.041	.057	.353	.001
3738	.047	.272	.332	.327	.076	.157	.008
3739	.032	.217	.121	.143	.067	.206	.007
3740	.095	.489	.272	.265	.232	.239	.009
3741	.016	.109	.0	.0	.064	.393	.01
3742	.024	.054	.242	.224	.048	.196	.003
3743	.024	.163	.227	.204	.076	.314	.002
3744	.024	.163	.196	.143	.025	.105	.004
3745	.071	.326	.317	.265	.095	.131	.059
3746	.032	.217	.151	.143	.076	.236	.003
3747	.039	.272	.151	.143	.121	.298	.006
3748	.024	.109	.317	.286	.054	.223	.003
3749	.024	.163	.151	.163	.054	.223	.003
3750	.024	.163	.106	.143	.054	.223	.003
3751	.047	.272	.06	.082	.076	.157	.003
3752	.032	.109	.166	.184	.048	.147	.004
3753	.071	.435	.151	.184	.261	.358	.009
3754	.016	.109	.106	.122	.025	.157	.005
3755	.024	.163	.166	.184	.041	.17	.002
3756	.032	.163	.196	.163	.054	.167	.002
3757	.024	.163	.378	.449	.067	.275	.008
3758	.032	.163	.06	.02	.089	.275	.005
3759	.055	.326	.045	.061	.184	.325	.017
3760	.047	.217	.211	.245	.121	.249	.007
3761	.032	.217	.166	.224	.06	.187	.002
3762	.016	.054	.181	.163	.013	.079	.02
3763	.047	.163	.166	.061	.06	.124	.005
3764	.032	.217	.136	.122	.054	.167	.003
3765	.032	.217	.166	.163	.108	.334	.003
3766	.055	.217	.121	.122	.121	.213	.009
3767	.0	.0	.076	.041	.0	.0	.0
3768	.126	.543	.347	.388	.429	.331	.007
3769	.008	.054	.227	.245	.041	.51	.001
3770	.008	.054	.076	.082	.032	.393	.001
3771	.039	.163	.287	.265	.054	.134	.004
3772	.055	.38	.408	.469	.149	.264	.01
3773	.024	.163	.181	.163	.108	.445	.003
3774	.087	.326	.302	.224	.149	.168	.011
3775	.024	.109	.121	.102	.076	.314	.003
3776	.079	.489	.121	.102	.124	.153	.009
3777	.024	.163	.106	.143	.064	.262	.003
3778	.071	.38	.347	.388	.153	.209	.006
3779	.055	.163	.106	.143	.076	.135	.015
3780	.095	.489	.363	.327	.455	.468	.01
3781	.0	.0	.121	.143	.0	.0	.0
3782	.032	.163	.091	.082	.057	.177	.004
3783	.039	.163	.257	.347	.095	.236	.004
3784	.024	.163	.136	.184	.048	.196	.002
3785	.016	.109	.136	.184	.022	.137	.005
3786	.071	.435	.211	.204	.261	.358	.01
3787	.024	.163	.166	.184	.073	.301	.005
3788	.024	.163	.015	.02	.175	.72	.003
3789	.032	.217	.136	.184	.079	.245	.005
3790	.032	.217	.091	.122	.064	.196	.011
3791	.055	.217	.317	.204	.156	.275	.009
3792	.008	.054	.196	.184	.01	.118	.001
3793	.032	.054	.121	.102	.013	.039	.003
3794	.024	.054	.151	.122	.095	.393	.003
3795	.071	.163	.151	.102	.178	.244	.006
3796	.008	.054	.015	.02	.045	.55	.001
3797	.0	.0	.106	.082	.0	.0	.0
3798	.087	.38	.347	.388	.21	.236	.005
3799	.024	.054	.091	.102	.041	.17	.008
3800	.039	.272	.438	.408	.124	.306	.005
3801	.039	.054	.136	.143	.016	.039	.098
3802	.032	.163	.106	.082	.124	.383	.003
3803	.008	.054	.03	.041	.045	.55	.002
3804	.024	.163	.166	.184	.137	.563	.003
3805	.008	.054	.151	.184	.029	.353	.005
3806	.008	.054	.151	.184	.016	.196	.001
3807	.008	.054	.121	.122	.016	.196	.002
3808	.008	.054	.03	.041	.022	.275	.002
3809	.039	.217	.136	.184	.064	.157	.003
3810	.032	.217	.559	.408	.067	.206	.005
3811	.039	.217	.423	.286	.137	.338	.006
3812	.008	.054	.302	.245	.013	.157	.001
3813	.079	.272	.03	.041	.14	.173	.02
3814	.103	.38	.393	.429	.226	.214	.023
3815	.047	.217	.257	.204	.13	.268	.004
3816	.063	.326	.136	.143	.114	.177	.008
3817	.047	.163	.181	.245	.2	.412	.008
3818	.024	.163	.106	.122	.029	.118	.003
3819	.063	.272	.257	.286	.14	.216	.004
3820	.008	.054	.091	.102	.022	.275	.001
3821	.024	.163	.121	.143	.064	.262	.004
3822	.008	.054	.151	.204	.01	.118	.002
3823	.0	.0	.06	.082	.0	.0	.0
3824	.039	.217	.136	.163	.086	.212	.003
3825	.008	.054	.121	.163	.029	.353	.001
3826	.087	.435	.317	.388	.181	.203	.007
3827	.016	.109	.045	.041	.083	.51	.002
3828	.055	.272	.091	.122	.102	.179	.007
3829	.024	.109	.121	.163	.038	.157	.003
3830	.055	.326	.257	.327	.064	.112	.009
3831	.055	.326	.06	.041	.057	.101	.008
3832	.039	.163	.272	.306	.038	.094	.004
3833	.063	.272	.121	.163	.188	.29	.004
3834	.071	.38	.196	.224	.194	.266	.01
3835	.079	.489	.347	.429	.143	.177	.013
3836	.063	.272	.076	.102	.194	.299	.006
3837	.008	.054	.03	.041	.045	.55	.002
3838	.032	.163	.076	.102	.041	.128	.009
3839	.071	.272	.302	.265	.079	.109	.009
3840	.039	.217	.076	.082	.089	.22	.002
3841	.079	.163	.257	.306	.06	.075	.015
3842	.047	.272	.302	.306	.137	.281	.004
3843	.071	.272	.272	.265	.172	.236	.008
3844	.024	.109	.181	.204	.025	.105	.003
3845	.0	.0	.106	.143	.0	.0	.0
3846	.063	.109	.106	.143	.045	.069	.007
3847	.063	.326	.196	.163	.121	.187	.004
3848	.047	.217	.287	.347	.07	.144	.007
3849	.087	.435	.151	.122	.184	.207	.009
3850	.174	.543	.211	.204	.219	.123	.027
3851	.055	.326	.151	.122	.067	.118	.009
3852	.032	.163	.166	.163	.108	.334	.005
3853	.055	.272	.136	.122	.156	.275	.006
3854	.039	.272	.06	.082	.076	.188	.008
3855	.039	.054	.181	.204	.016	.039	.033
3856	.016	.109	.242	.204	.035	.216	.003
3857	.063	.326	.272	.327	.168	.26	.009
3858	.063	.38	.196	.184	.121	.187	.01
3859	.166	.489	.438	.51	.251	.148	.103
3860	.063	.326	.287	.327	.156	.241	.008
3861	.047	.272	.121	.102	.083	.17	.007
3862	.039	.272	.106	.143	.076	.188	.003
3863	.087	.272	.227	.204	.184	.207	.009
3864	.063	.326	.166	.184	.184	.285	.006
3865	.039	.217	.076	.061	.057	.141	.005
3866	.024	.109	.121	.122	.035	.144	.005
3867	.0	.0	.106	.102	.0	.0	.0
3868	.047	.272	.045	.061	.086	.177	.006
3869	.039	.163	.106	.102	.086	.212	.004
3870	.047	.326	.091	.122	.089	.183	.007
3871	.008	.054	.015	.02	.048	.589	.001
3872	.039	.217	.468	.51	.083	.204	.004
3873	.047	.163	.227	.306	.083	.17	.003
3874	.032	.217	.211	.245	.095	.295	.005
3875	.0	.0	.06	.082	.0	.0	.0
3876	.071	.326	.287	.204	.178	.244	.007
3877	.039	.163	.332	.286	.073	.181	.005
3878	.024	.163	.03	.041	.032	.131	.003
3879	.055	.163	.015	.02	.054	.095	.034
3880	.016	.109	.045	.061	.057	.353	.004
3881	.024	.163	.076	.102	.083	.34	.002
3882	.039	.272	.106	.122	.156	.385	.012
3883	.024	.109	.076	.102	.032	.131	.015
3884	.024	.163	.272	.327	.057	.236	.006
3885	.047	.217	.106	.122	.067	.137	.007
3886	.047	.326	.121	.143	.086	.177	.006
3887	.032	.217	.121	.122	.041	.128	.004
3888	.063	.217	.076	.102	.095	.147	.006
3889	.071	.326	.106	.102	.111	.153	.006
3890	.016	.109	.106	.122	.048	.295	.002
3891	.047	.163	.151	.143	.022	.046	.017
3892	.016	.109	.045	.041	.029	.177	.002
3893	.024	.109	.091	.122	.076	.314	.002
3894	.039	.272	.287	.306	.051	.126	.003
3895	.024	.109	.196	.143	.067	.275	.003
3896	.047	.217	.347	.224	.118	.242	.004
3897	.024	.163	.076	.102	.022	.092	.003
3898	.055	.326	.121	.122	.073	.129	.007
3899	.055	.326	.06	.082	.197	.348	.007
3900	.024	.109	.287	.224	.038	.157	.004
3901	.0	.0	.151	.122	.0	.0	.0
3902	.063	.272	.257	.102	.124	.191	.006
3903	.0	.0	.03	.041	.0	.0	.0
3904	.039	.217	.106	.122	.108	.267	.004
3905	.071	.435	.121	.143	.194	.266	.014
3906	.063	.326	.136	.061	.178	.275	.006
3907	.0	.0	.06	.082	.0	.0	.0
3908	.055	.272	.045	.061	.073	.129	.004
3909	.047	.272	.091	.102	.086	.177	.005
3910	.047	.326	.559	.51	.172	.353	.012
3911	.071	.489	.317	.327	.191	.262	.004
3912	.032	.163	.106	.102	.079	.245	.004
3913	.142	.761	.196	.245	.331	.227	.027
3914	.071	.489	.196	.184	.172	.236	.014
3915	.032	.163	.121	.143	.067	.206	.003
3916	.0	.0	.091	.122	.0	.0	.0
3917	.008	.054	.166	.184	.079	.982	.001
3918	.039	.163	.121	.143	.092	.228	.003
3919	.039	.217	.045	.041	.079	.196	.003
3920	.039	.272	.076	.102	.105	.259	.004
3921	.055	.38	.181	.245	.143	.252	.005
3922	.055	.272	.363	.265	.083	.146	.005
3923	.063	.163	.302	.245	.121	.187	.005
3924	.016	.109	.287	.265	.067	.412	.001
3925	.016	.109	.091	.122	.019	.118	.001
3926	.11	.272	.604	.429	.149	.132	.012
3927	.063	.326	.166	.204	.086	.133	.008
3928	.087	.272	.287	.224	.156	.175	.012
3929	.055	.326	.136	.163	.149	.264	.01
3930	.0	.0	.136	.184	.0	.0	.0
3931	.024	.054	.227	.184	.048	.196	.003
3932	.032	.163	.106	.143	.143	.442	.002
3933	.016	.109	.257	.286	.041	.255	.004
3934	.039	.217	.332	.408	.086	.212	.003
3935	.032	.217	.211	.184	.175	.54	.009
3936	.039	.163	.302	.265	.073	.181	.009
3937	.087	.435	.06	.041	.207	.232	.008
3938	.055	.163	.211	.184	.118	.208	.011
3939	.024	.163	.423	.408	.057	.236	.003
3940	.024	.163	.06	.082	.041	.17	.004
3941	.016	.109	.076	.082	.016	.098	.003
3942	.103	.598	.272	.245	.188	.178	.009
3943	.016	.109	.045	.061	.035	.216	.002
3944	.024	.163	.166	.204	.064	.262	.003
3945	.008	.054	.151	.184	.016	.196	.001
3946	.024	.163	.121	.143	.041	.17	.005
3947	.087	.38	.498	.51	.14	.157	.01
3948	.032	.217	.181	.102	.203	.628	.004
3949	.0	.0	.045	.02	.0	.0	.0
3950	.055	.326	.181	.224	.089	.157	.011
3951	.063	.326	.076	.102	.165	.255	.003
3952	.0	.0	.287	.204	.0	.0	.0
3953	.047	.326	.242	.286	.143	.295	.005
3954	.079	.272	.045	.041	.102	.126	.007
3955	.071	.38	.272	.265	.089	.122	.006
3956	.024	.109	.438	.367	.035	.144	.002
3957	.016	.109	.121	.102	.051	.314	.003
3958	.047	.326	.211	.184	.153	.314	.005
3959	.063	.435	.272	.184	.21	.324	.005
3960	.024	.163	.196	.224	.057	.236	.003
3961	.063	.217	.136	.163	.06	.093	.005
3962	.032	.054	.121	.143	.013	.039	.002
3963	.079	.326	.227	.265	.105	.13	.009
3964	.095	.435	.287	.327	.118	.121	.02
3965	.103	.489	.045	.061	.289	.275	.008
3966	.008	.054	.317	.265	.006	.079	.002
3967	.039	.217	.091	.122	.102	.251	.008
3968	.079	.435	.363	.388	.242	.298	.01
3969	.126	.598	.302	.367	.238	.184	.01
3970	.071	.217	.393	.224	.102	.14	.005
3971	.0	.0	.076	.061	.0	.0	.0
3972	.039	.109	.151	.102	.076	.188	.006
3973	.008	.054	.166	.184	.013	.157	.002
3974	.024	.163	.045	.061	.022	.092	.015
3975	.016	.054	.227	.245	.025	.157	.002
3976	.047	.326	.0	.0	.105	.216	.005
3977	.008	.054	.091	.102	.019	.236	.001
3978	.032	.163	.136	.184	.048	.147	.003
3979	.016	.109	.06	.082	.035	.216	.002
3980	.008	.054	.196	.163	.013	.157	.001
3981	.039	.272	.287	.306	.06	.149	.003
3982	.016	.109	.363	.306	.06	.373	.004
3983	.126	.435	.121	.143	.165	.128	.008
3984	.016	.109	.272	.306	.032	.196	.001
3985	.055	.326	.196	.224	.156	.275	.011
3986	.047	.163	.227	.163	.194	.399	.003
3987	.008	.054	.045	.061	.016	.196	.004
3988	.039	.217	.06	.061	.121	.298	.004
3989	.055	.217	.121	.163	.156	.275	.008
3990	.008	.054	.106	.082	.016	.196	.001
3991	.016	.109	.363	.327	.048	.295	.002
3992	.047	.272	.242	.204	.156	.321	.005
3993	.008	.054	.076	.082	.022	.275	.001
3994	.0	.0	.106	.102	.0	.0	.0
3995	.039	.163	.151	.163	.079	.196	.007
3996	.055	.326	.363	.388	.14	.247	.005
3997	.024	.163	.03	.041	.051	.209	.008
3998	.024	.163	.196	.163	.099	.406	.004
3999	.047	.217	.136	.184	.067	.137	.006
4000	.008	.054	.332	.245	.019	.236	.002
4001	.063	.272	.227	.204	.124	.191	.01
4002	.055	.38	.121	.163	.108	.191	.012
4003	.039	.272	.076	.082	.143	.353	.004
4004	.016	.109	.227	.306	.045	.275	.007
4005	.055	.163	.06	.061	.048	.084	.006
4006	.039	.217	.287	.347	.083	.204	.006
4007	.181	.815	.483	.347	.353	.19	.018
4008	.008	.054	.015	.02	.003	.039	.02
4009	.055	.272	.045	.061	.162	.286	.069
4010	.016	.054	.121	.143	.057	.353	.001
4011	.103	.163	.227	.224	.076	.072	.026
4012	.024	.163	.03	.041	.095	.393	.005
4013	.0	.0	.06	.041	.0	.0	.0
4014	.047	.272	.181	.184	.143	.295	.005
4015	.118	.652	.302	.286	.397	.327	.008
4016	.063	.326	.272	.347	.083	.128	.007
4017	.032	.217	.136	.184	.089	.275	.007
4018	.024	.109	.091	.061	.035	.144	.003
4019	.024	.109	.302	.306	.057	.236	.003
4020	.039	.217	.076	.082	.057	.141	.008
4021	.032	.217	.015	.02	.099	.304	.005
4022	.032	.109	.151	.163	.038	.118	.003
4023	.047	.217	.076	.082	.086	.177	.006
4024	.008	.054	.06	.041	.025	.314	.02
4025	.039	.217	.242	.306	.057	.141	.003
4026	.024	.163	.151	.204	.025	.105	.002
4027	.039	.272	.181	.163	.111	.275	.004
4028	.039	.272	.332	.408	.057	.141	.005
4029	.047	.326	.151	.163	.105	.216	.003
4030	.008	.054	.181	.224	.013	.157	.001
4031	.087	.163	.076	.102	.165	.186	.022
4032	.055	.326	.121	.143	.159	.28	.009
4033	.008	.054	.06	.082	.016	.196	.001
4034	.039	.217	.227	.245	.064	.157	.009
4035	.032	.163	.076	.061	.242	.746	.003
4036	.047	.272	.091	.122	.048	.098	.004
4037	.095	.435	.378	.388	.165	.17	.007
4038	.039	.217	.166	.184	.105	.259	.003
4039	.032	.217	.332	.286	.095	.295	.004
4040	.016	.109	.363	.245	.035	.216	.001
4041	.095	.543	.181	.224	.334	.344	.008
4042	.047	.326	.166	.224	.07	.144	.005
4043	.024	.163	.181	.184	.032	.131	.005
4044	.039	.163	.347	.449	.025	.063	.003
4045	.008	.054	.06	.082	.048	.589	.001
4046	.016	.054	.06	.061	.032	.196	.001
4047	.008	.054	.06	.061	.022	.275	.002
4048	.024	.163	.091	.122	.022	.092	.003
4049	.071	.38	.257	.163	.121	.166	.007
4050	.047	.326	.196	.163	.114	.236	.007
4051	.071	.435	.332	.408	.181	.249	.007
4052	.126	.272	.06	.061	.102	.079	.015
4053	.103	.435	.272	.245	.143	.136	.012
4054	.047	.217	.181	.184	.064	.131	.007
4055	.008	.054	.106	.143	.022	.275	.001
4056	.071	.272	.166	.224	.124	.17	.011
4057	.095	.435	.272	.265	.153	.157	.008
4058	.055	.326	.151	.102	.086	.151	.005
4059	.016	.109	.136	.102	.032	.196	.002
4060	.095	.435	.257	.163	.178	.183	.008
4061	.039	.272	.242	.327	.108	.267	.003
4062	.071	.326	.272	.184	.267	.366	.006
4063	.095	.489	.227	.306	.102	.105	.009
4064	.008	.054	.06	.061	.032	.393	.001
4065	.024	.163	.136	.163	.025	.105	.004
4066	.071	.38	.514	.449	.073	.1	.008
4067	.039	.217	.287	.224	.14	.346	.004
4068	.047	.272	.106	.143	.06	.124	.006
4069	.055	.217	.317	.224	.118	.208	.006
4070	.039	.109	.121	.163	.095	.236	.005
4071	.039	.109	.196	.122	.095	.236	.006
4072	.024	.163	.166	.163	.06	.249	.002
4073	.024	.163	.06	.061	.076	.314	.002
4074	.024	.163	.166	.143	.038	.157	.002
4075	.071	.38	.166	.163	.146	.201	.008
4076	.039	.163	.211	.143	.127	.314	.004
4077	.047	.272	.106	.143	.121	.249	.011
4078	.024	.109	.076	.102	.035	.144	.002
4079	.016	.109	.121	.143	.032	.196	.001
4080	.063	.163	.136	.163	.073	.113	.007
4081	.016	.054	.242	.327	.006	.039	.002
4082	.095	.217	.196	.143	.159	.164	.016
4083	.055	.163	.091	.102	.06	.107	.006
4084	.079	.272	.272	.327	.165	.204	.007
4085	.008	.054	.136	.102	.016	.196	.001
4086	.016	.054	.166	.184	.032	.196	.002
4087	.024	.163	.121	.122	.032	.131	.004
4088	.032	.217	.03	.041	.083	.255	.003
4089	.039	.217	.03	.041	.083	.204	.004
4090	.016	.109	.076	.082	.032	.196	.002
4091	.355	.326	.242	.184	.216	.059	.068
4092	.126	.435	.317	.265	.229	.177	.013
4093	.047	.272	.106	.122	.089	.183	.006
4094	.016	.109	.121	.122	.054	.334	.002
4095	.055	.272	.317	.327	.153	.269	.004
4096	.087	.489	.755	.796	.226	.253	.008
4097	.142	.761	.06	.082	.334	.229	.019
4098	.016	.109	.106	.143	.019	.118	.004
4099	.032	.109	.166	.163	.064	.196	.003
4100	.047	.109	.378	.306	.089	.183	.006
4101	.024	.163	.06	.082	.086	.353	.002
4102	.016	.109	.106	.122	.06	.373	.002
4103	.047	.217	.06	.082	.095	.196	.006
4104	.024	.163	.045	.061	.095	.393	.004
4105	.055	.272	.317	.367	.149	.264	.009
4106	.008	.054	.196	.184	.016	.196	.001
4107	.039	.272	.332	.286	.105	.259	.005
4108	.016	.054	.136	.184	.022	.137	.001
4109	.063	.326	.211	.245	.168	.26	.007
4110	.032	.163	.106	.102	.159	.491	.009
4111	.087	.435	.483	.449	.181	.203	.008
4112	.008	.054	.106	.122	.006	.079	.005
4113	.032	.163	.166	.204	.051	.157	.004
4114	.016	.109	.151	.143	.019	.118	.001
4115	.032	.054	.076	.082	.013	.039	.013
4116	.008	.054	.227	.286	.045	.55	.001
4117	.039	.217	.242	.204	.184	.455	.004
4118	.008	.054	.06	.082	.029	.353	.002
4119	.079	.326	.166	.204	.14	.173	.008
4120	.008	.054	.166	.184	.013	.157	.002
4121	.024	.163	.121	.122	.099	.406	.003
4122	.047	.217	.121	.122	.229	.471	.017
4123	.039	.109	.317	.143	.019	.047	.005
4124	.024	.163	.257	.306	.111	.458	.01
4125	.008	.054	.257	.184	.025	.314	.001
4126	.008	.054	.076	.102	.006	.079	.001
4127	.047	.326	.106	.102	.14	.288	.004
4128	.103	.272	.151	.184	.114	.109	.009
4129	.024	.163	.121	.163	.048	.196	.003
4130	.079	.272	.453	.388	.153	.188	.002
4131	.118	.598	.408	.449	.172	.141	.01
4132	.055	.217	.242	.265	.067	.118	.006
4133	.008	.054	.03	.041	.01	.118	.001
4134	.039	.163	.347	.429	.07	.173	.003
4135	.095	.435	.332	.367	.162	.167	.034
4136	.016	.109	.091	.122	.013	.079	.005
4137	.055	.38	.393	.388	.2	.353	.004
4138	.032	.163	.091	.122	.051	.157	.003
4139	.016	.109	.045	.061	.038	.236	.002
4140	.008	.054	.06	.082	.025	.314	.002
4141	.024	.163	.181	.204	.051	.209	.002
4142	.016	.054	.227	.224	.032	.196	.002
4143	.047	.163	.317	.245	.06	.124	.008
4144	.055	.217	.181	.143	.073	.129	.005
4145	.024	.163	.166	.143	.064	.262	.002
4146	.079	.435	.302	.286	.257	.318	.007
4147	.0	.0	.106	.122	.0	.0	.0
4148	.032	.163	.181	.184	.045	.137	.003
4149	.103	.38	.408	.449	.257	.245	.014
4150	.032	.163	.045	.061	.067	.206	.005
4151	.087	.272	.211	.102	.162	.182	.017
4152	.024	.163	.0	.0	.054	.223	.008
4153	.008	.054	.03	.041	.022	.275	.001
4154	.032	.163	.106	.122	.105	.324	.006
4155	.008	.054	.393	.306	.01	.118	.003
4156	.0	.0	.0	.0	.0	.0	.0
4157	.024	.163	.045	.061	.102	.419	.004
4158	.071	.326	.045	.061	.172	.236	.006
4159	.024	.163	.015	.02	.111	.458	.005
4160	.016	.109	.196	.245	.022	.137	.002
4161	.032	.217	.121	.163	.079	.245	.005
4162	.103	.326	.091	.122	.181	.172	.008
4163	.047	.326	.227	.224	.105	.216	.013
4164	.039	.109	.438	.449	.076	.188	.004
4165	.008	.054	.03	.041	.032	.393	.0
4166	.016	.109	.211	.286	.045	.275	.002
4167	.008	.054	.166	.184	.016	.196	.002
4168	.032	.217	.196	.163	.054	.167	.005
4169	.071	.272	.136	.122	.149	.205	.007
4170	.047	.326	.121	.143	.099	.203	.005
4171	.008	.054	.121	.122	.045	.55	.001
4172	.008	.054	.06	.082	.022	.275	.001
4173	.032	.217	.227	.245	.067	.206	.005
4174	.15	.435	.453	.429	.216	.141	.013
4175	.008	.054	.106	.102	.038	.471	.001
4176	.103	.38	.166	.163	.292	.278	.005
4177	.032	.217	.272	.306	.095	.295	.003
4178	.055	.326	.378	.347	.086	.151	.008
4179	.008	.054	.045	.041	.013	.157	.001
4180	.016	.109	.091	.061	.051	.314	.002
4181	.039	.217	.136	.102	.149	.369	.009
4182	.032	.163	.242	.224	.067	.206	.004
4183	.032	.109	.272	.163	.111	.344	.002
4184	.11	.38	.302	.327	.203	.179	.014
4185	.032	.163	.121	.122	.076	.236	.002
4186	.016	.109	.121	.122	.025	.157	.002
4187	.095	.38	.287	.347	.153	.157	.039
4188	.134	.38	.227	.143	.178	.129	.018
4189	.024	.109	.121	.163	.048	.196	.005
4190	.032	.163	.076	.102	.06	.187	.003
4191	.024	.163	.045	.061	.089	.366	.008
4192	.039	.217	.468	.408	.099	.243	.005
4193	.008	.054	.166	.184	.019	.236	.002
4194	.039	.163	.166	.143	.089	.22	.004
4195	.047	.217	.091	.061	.127	.262	.004
4196	.071	.272	.317	.265	.105	.144	.008
4197	.055	.163	.272	.163	.099	.174	.006
4198	.032	.217	.076	.102	.073	.226	.003
4199	.047	.217	.151	.143	.121	.249	.004
4200	.0	.0	.181	.224	.0	.0	.0
4201	.039	.217	.136	.143	.134	.33	.004
4202	.024	.163	.106	.143	.064	.262	.002
4203	.087	.326	.211	.224	.156	.175	.009
4204	.0	.0	.076	.102	.0	.0	.0
4205	.0	.0	.045	.061	.0	.0	.0
4206	.016	.054	.181	.204	.025	.157	.01
4207	.126	.435	.242	.265	.524	.405	.013
